OrderNumber,ShipDate,StatusDate,ClearanceStatusType,CartonCount,PieceCount,Code,LookupDepot_Description,AssignedDepotCode,Accounts_Description,StatusType,Label
TVB000002986,3/10/2020,,1,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Clearable
TVB000003836,3/18/2020,,1,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Clearable
TWB000001355,3/18/2020,,1,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
TVB000003891,3/18/2020,,1,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Clearable
TVB000002801,3/10/2020,,1,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Clearable
TVB000002827,3/10/2020,,1,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",200,Shipment Data Received-Clearable
34353955,3/17/2020,,1,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Clearable
TWB000001228,3/17/2020,,1,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
TWB000001226,3/17/2020,,1,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
TWB000001229,3/17/2020,,1,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
56892813,3/10/2020,,1,0,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
34392500,3/24/2020,,1,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Clearable
34394276,3/24/2020,,1,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",200,Shipment Data Received-Clearable
34195392,3/3/2020,,1,8,1,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
TWB000000911,3/3/2020,,1,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
TWB000001335,3/18/2020,,1,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",200,Shipment Data Received-Clearable
34428579,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433401,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433401,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433401,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433418,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433415,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433415,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433414,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433414,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433414,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433416,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428584,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433418,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TVB000004876,3/31/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34433404,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433404,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34430384,4/1/2020,4/3/2020,0,0,6,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34428580,4/1/2020,4/2/2020,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428580,4/1/2020,4/2/2020,0,0,14,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428585,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428585,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428585,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428585,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428586,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428586,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433403,4/1/2020,4/2/2020,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433419,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428582,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433413,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34449630,4/1/2020,4/3/2020,0,0,10,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34433417,4/1/2020,4/2/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34430384,3/31/2020,4/3/2020,0,0,6,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34431840,3/27/2020,4/4/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34433409,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34431840,3/27/2020,4/4/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34433409,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433409,4/1/2020,4/2/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34421730,3/26/2020,4/4/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34421730,3/26/2020,4/4/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34421730,3/26/2020,4/4/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34421730,3/26/2020,4/4/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34421730,3/26/2020,4/4/2020,0,0,6,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34433412,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34430384,3/31/2020,4/3/2020,0,0,6,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34428582,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428581,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428582,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34430384,3/31/2020,4/3/2020,0,0,6,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34433402,4/1/2020,4/2/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34430384,3/31/2020,4/3/2020,0,0,6,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000004858,3/31/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34428583,4/1/2020,4/2/2020,0,0,9,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428587,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428587,4/1/2020,4/2/2020,0,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433411,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433411,4/1/2020,4/2/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433403,4/1/2020,4/2/2020,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34433403,4/1/2020,4/2/2020,0,0,7,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34428582,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34429631,3/27/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34428581,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TVB000005052,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34393270,4/2/2020,4/3/2020,0,0,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005102,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34456615,4/1/2020,4/2/2020,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
TVB000005060,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005057,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005056,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34393270,4/2/2020,4/3/2020,0,0,3,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005053,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005061,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005051,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005050,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005049,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005101,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34407021,4/2/2020,4/3/2020,0,0,2,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34422626,4/2/2020,4/3/2020,0,0,2,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34413403,3/25/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Huntsville, AL (TTV)",212,Retrieve-Not Clearable
TVB000005054,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005067,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005058,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000005103,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34385023,4/2/2020,4/3/2020,0,0,2,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34428586,4/1/2020,4/2/2020,0,0,5,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TVB000005104,4/2/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TWB000001325,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001320,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWM000000007,3/10/2020,4/3/2020,0,0,0,LAX,Los Angeles (LAX),LAX,"Kohler - San Bernardino, CA (TWM)",212,Retrieve-Not Clearable
TWB000001323,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001314,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001326,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001316,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001308,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001301,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34317947,3/13/2020,4/4/2020,0,8,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TTW000000046,3/12/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Union City, TN (TTW)",212,Retrieve-Not Clearable
TWB000001315,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34406042,3/24/2020,4/4/2020,0,1,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
TVB000004323,3/25/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TWB000001322,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001304,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TVB000003539,3/13/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TVB000003250,3/11/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TWB000001317,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001309,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34317947,3/13/2020,4/4/2020,0,8,2,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001245,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TVB000004305,3/24/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TWB000001231,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001234,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001247,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001254,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001236,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001237,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001248,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001268,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001266,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001241,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TVY000001160,3/19/2020,4/1/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
TWB000001244,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001269,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001361,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001249,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001338,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001262,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001263,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001264,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001265,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001307,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001239,3/17/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001299,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34261151,3/4/2020,3/17/2020,0,0,1,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34268043,3/5/2020,3/27/2020,0,0,1,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
TWB000001296,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34392521,3/24/2020,4/4/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34392521,3/24/2020,4/4/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
TWB000001298,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
TWB000001300,3/18/2020,4/3/2020,0,0,0,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Not Clearable
34392500,3/24/2020,4/4/2020,0,0,2,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
TVB000003653,3/17/2020,4/3/2020,0,0,0,ORD,Chicago (Itasca) (ORD),ORD,"Kohler - Kohler, WI (TVB)",212,Retrieve-Not Clearable
34392521,3/24/2020,4/4/2020,0,0,4,MEM,Memphis (MEM),MEM,"Kohler - Sheridan, AR (TVY)",212,Retrieve-Not Clearable
34428579,4/1/2020,4/2/2020,1,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433401,4/1/2020,4/2/2020,1,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433401,4/1/2020,4/2/2020,1,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433401,4/1/2020,4/2/2020,1,0,6,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433418,4/1/2020,4/2/2020,1,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433415,4/1/2020,4/2/2020,1,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433415,4/1/2020,4/2/2020,1,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433414,4/1/2020,4/2/2020,1,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433414,4/1/2020,4/2/2020,1,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433414,4/1/2020,4/2/2020,1,0,4,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
34433416,4/1/2020,4/2/2020,1,0,3,MEM,Memphis (MEM),MEM,"Kohler - Desoto, TX (TWB)",212,Retrieve-Clearable
